person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
28,10.651122918380143,2.0,2,9.392661928770137,11.86,0,0.28,0,6,0,1,0,0,0,1,0,0
27,10.551898839254681,1.0,1,8.517193191416238,7.51,0,0.13,0,5,0,0,1,0,0,1,0,0
32,10.553205175168737,4.0,2,8.517193191416238,10.25,0,0.13,0,9,0,0,1,0,0,1,0,0
28,10.555812738575819,3.0,3,8.517193191416238,13.49,0,0.13,1,6,0,0,1,1,0,0,0,0
31,10.65254236503437,15.0,1,7.600902459542082,6.92,0,0.05,0,9,0,1,0,0,0,0,0,1
28,10.555812738575819,3.0,3,8.517193191416238,11.011694892245036,0,0.13,0,5,0,0,1,0,1,0,0,0
27,10.555812738575819,6.0,2,8.517193191416238,9.88,0,0.13,0,10,0,0,1,0,0,1,0,0
33,10.558413520275876,1.0,1,8.517193191416238,7.14,0,0.13,0,10,0,0,1,1,0,0,0,0
28,10.571316925111784,3.0,2,8.517193191416238,10.25,0,0.13,0,10,0,0,1,0,0,0,0,1
27,10.657259354912508,4.0,3,8.987196820661973,13.06,0,0.19,0,5,1,0,0,1,0,0,0,0
28,10.584460932164365,0.0,3,8.517193191416238,12.87,0,0.13,0,10,0,0,1,0,1,0,0,0
34,10.59653472809574,1.0,1,8.517193191416238,7.51,0,0.13,0,6,0,0,1,0,0,0,1,0
28,10.4341158035983,4.789686296787225,1,8.517193191416238,7.9,1,0.15,0,5,0,0,1,0,0,0,1,0
27,10.596634733096073,9.0,1,8.517193191416238,8.49,0,0.13,0,8,0,0,1,0,0,0,1,0
27,10.596634733096073,1.0,2,8.517193191416238,11.99,0,0.13,0,9,0,0,1,0,0,1,0,0
27,10.596634733096073,3.0,1,8.517193191416238,7.29,0,0.13,0,5,0,0,1,0,1,0,0,0
35,10.4341158035983,7.0,4,8.517193191416238,16.32,1,0.15,0,6,0,0,1,0,1,0,0,0
28,10.4341158035983,1.0,3,8.517193191416238,14.26,1,0.15,1,9,0,0,1,0,0,0,0,1
34,10.596634733096073,2.0,2,8.517193191416238,12.53,0,0.13,0,10,0,0,1,0,0,0,0,1
35,10.4341158035983,0.0,5,8.517193191416238,15.45,1,0.15,1,6,0,0,1,1,0,0,0,0
31,10.596634733096073,0.0,2,8.517193191416238,9.45,0,0.13,0,10,0,0,1,0,0,0,0,1
34,10.668815850056081,7.0,4,8.945723572455398,13.87,0,0.18,0,8,0,1,0,0,1,0,0,0
27,10.435291582687311,3.0,2,8.517193191416238,10.25,1,0.15,0,10,0,0,1,0,0,1,0,0
27,10.615260197219238,6.0,3,8.517193191416238,13.49,0,0.12,0,8,0,0,1,0,0,1,0,0
35,10.616437360392252,5.0,1,8.517193191416238,6.54,0,0.12,0,5,0,0,1,0,0,0,0,1
27,10.460242108190519,3.0,5,8.517193191416238,16.7,1,0.14,1,9,0,0,1,0,0,1,0,0
28,10.46310334047155,0.0,1,8.517193191416238,8.9,1,0.14,0,9,0,0,1,0,0,0,0,0
29,10.621327345686446,3.0,2,8.517193191416238,11.49,0,0.12,0,9,0,0,1,0,0,0,1,0
31,10.621424901903293,5.0,4,8.517193191416238,15.28,0,0.12,0,10,0,0,1,0,0,1,0,0
34,10.635855446249355,0.0,2,8.517193191416238,10.65,0,0.12,0,6,0,0,1,0,0,0,1,0
28,10.645424897265505,4.0,1,8.517193191416238,5.42,0,0.12,0,5,0,0,1,0,0,1,0,0
29,10.645424897265505,3.0,4,8.517193191416238,15.99,0,0.12,1,6,0,0,1,0,0,1,0,0
35,10.645424897265505,6.0,1,8.517193191416238,6.99,0,0.12,0,10,0,0,1,0,0,1,0,0
34,10.645424897265505,17.0,2,8.517193191416238,11.011694892245036,0,0.12,0,5,0,0,1,0,0,0,0,1
27,10.645424897265505,1.0,2,8.517193191416238,10.99,0,0.12,0,10,0,0,1,0,0,0,1,0
28,10.668955394675699,6.0,1,9.615805480084347,6.03,0,0.35,0,5,1,0,0,0,0,0,0,1
27,10.645424897265505,7.0,2,8.517193191416238,11.11,0,0.12,0,9,0,0,1,0,0,1,0,0
27,10.645424897265505,7.0,1,8.517193191416238,5.42,0,0.12,0,5,0,0,1,1,0,0,0,0
31,10.645424897265505,3.0,2,8.517193191416238,11.86,0,0.12,0,9,0,0,1,0,0,1,0,0
30,10.645424897265505,2.0,2,8.517193191416238,11.011694892245036,0,0.12,0,7,0,0,1,0,0,1,0,0
28,10.668955394675699,11.0,3,8.517193191416238,12.99,0,0.12,1,5,1,0,0,0,0,0,1,0
29,10.645424897265505,1.0,1,8.517193191416238,11.011694892245036,0,0.12,0,6,0,0,1,0,0,0,1,0
32,10.645424897265505,4.0,2,8.517193191416238,10.08,0,0.12,0,9,0,0,1,1,0,0,0,0
28,10.645805777102522,3.0,2,8.517193191416238,10.36,0,0.12,0,5,0,0,1,0,0,1,0,0
27,10.64713771526918,3.0,2,8.517193191416238,11.49,0,0.12,0,10,0,0,1,0,0,0,0,1
31,10.647803019670473,4.0,2,8.517193191416238,10.36,0,0.12,0,9,0,0,1,1,0,0,0,0
32,10.505067539570582,2.0,1,8.517193191416238,6.91,1,0.14,0,5,0,0,1,0,0,0,0,0
27,10.668955394675699,11.0,1,9.769956159911606,7.29,0,0.41,0,7,1,0,0,0,0,0,0,1
27,10.668862367092954,1.0,3,8.517193191416238,13.61,0,0.12,0,6,0,0,1,0,0,1,0,0
28,10.668955394675699,12.0,2,8.517193191416238,11.71,0,0.12,0,9,0,0,1,0,0,1,0,0
31,10.668955394675699,1.0,2,8.517193191416238,9.99,0,0.12,0,10,0,0,1,0,0,1,0,0
30,10.668955394675699,0.0,2,8.517193191416238,9.62,0,0.12,0,9,0,0,1,0,0,0,0,1
28,10.668955394675699,4.0,1,9.532423871145296,6.91,0,0.32,0,6,1,0,0,0,0,1,0,0
33,10.668955394675699,4.0,3,9.210340371976184,13.35,0,0.23,1,10,1,0,0,0,0,0,0,0
28,10.545341438708522,7.0,3,8.517193191416238,13.49,1,0.13,0,6,0,0,1,0,0,0,1,0
28,10.691944912900398,7.0,1,8.517193191416238,5.42,0,0.11,0,7,0,0,1,1,0,0,0,0
35,10.71237123157867,6.0,1,8.517193191416238,6.92,0,0.11,0,7,0,0,1,0,1,0,0,0
27,10.668955394675699,11.0,1,9.615805480084347,7.51,0,0.35,0,5,0,1,0,0,1,0,0,0
35,10.571316925111784,8.0,2,8.517193191416238,9.99,1,0.13,0,6,0,0,1,0,0,1,0,0
28,10.571316925111784,6.0,1,8.517193191416238,5.99,1,0.13,0,7,0,0,1,1,0,0,0,0
28,10.668955394675699,12.0,3,9.392661928770137,13.48,0,0.28,0,6,1,0,0,0,0,0,0,0
34,10.668955394675699,9.0,1,9.305650551780507,7.88,0,0.26,0,10,1,0,0,1,0,0,0,0
32,10.668955394675699,6.0,1,9.392661928770137,7.88,0,0.28,0,7,1,0,0,0,0,0,0,1
31,10.714417768752456,2.0,3,8.517193191416238,13.35,0,0.11,0,8,0,0,1,0,0,0,0,1
32,10.571316925111784,5.0,4,8.517193191416238,14.09,1,0.13,0,10,0,0,1,0,0,1,0,0
32,10.714417768752456,1.0,2,8.517193191416238,10.36,0,0.11,0,5,0,0,1,1,0,0,0,0
32,10.714417768752456,1.0,1,8.517193191416238,7.88,0,0.11,0,10,0,0,1,0,0,0,1,0
28,10.714417768752456,2.0,3,8.517193191416238,12.73,0,0.11,0,7,0,0,1,0,0,0,1,0
28,10.668955394675699,12.0,1,8.987196820661973,9.32,0,0.19,0,10,1,0,0,0,0,0,0,0
33,10.722385938401633,3.0,4,8.517193191416238,15.99,0,0.11,0,6,0,0,1,0,0,0,1,0
27,10.725467604939041,2.0,2,8.517193191416238,11.71,0,0.11,0,5,0,0,1,0,1,0,0,0
29,10.668955394675699,13.0,1,9.210340371976184,8.0,0,0.23,0,9,1,0,0,0,0,1,0,0
28,10.51867319162636,3.0,3,8.699514748210191,12.53,1,0.16,0,9,1,0,0,0,0,0,0,0
30,10.737352740034952,4.0,2,8.517193191416238,11.011694892245036,0,0.11,0,9,0,0,1,0,0,1,0,0
31,10.673595774232203,0.0,1,8.006367567650246,8.9,0,0.07,0,6,1,0,0,0,0,0,0,1
29,10.757902880692196,2.0,2,8.517193191416238,10.62,0,0.11,0,7,0,0,1,0,0,0,1,0
31,10.621327345686446,1.0,4,8.517193191416238,16.07,1,0.12,0,9,0,0,1,0,1,0,0,0
30,10.673595774232203,5.0,3,8.34283980427146,13.49,0,0.1,1,7,1,0,0,0,0,0,0,0
27,10.673595774232203,2.0,2,8.517193191416238,12.69,0,0.12,0,8,0,1,0,0,0,0,0,1
34,10.757902880692196,7.0,3,8.517193191416238,12.73,0,0.11,0,6,0,0,1,0,1,0,0,0
33,10.673595774232203,2.0,1,8.517193191416238,7.51,0,0.12,0,8,1,0,0,1,0,0,0,0
30,10.645377277084064,0.0,5,8.517193191416238,16.0,1,0.12,0,6,0,0,1,0,0,0,0,0
27,10.778956289890028,3.0,2,8.517193191416238,11.71,0,0.1,0,7,0,0,1,1,0,0,0,0
32,10.673595774232203,7.0,1,9.615805480084347,7.91,0,0.35,0,7,1,0,0,0,0,0,0,0
31,10.645424897265505,2.0,1,8.517193191416238,8.49,1,0.12,0,10,0,0,1,0,1,0,0,0
29,10.673595774232203,13.0,1,8.439231649946526,5.42,0,0.11,0,6,0,1,0,0,0,0,1,0
30,10.673595774232203,6.0,2,7.600902459542082,10.99,0,0.05,0,9,0,1,0,0,0,0,0,0
32,10.778956289890028,9.0,1,8.517193191416238,6.92,0,0.1,0,10,0,0,1,0,0,0,1,0
28,10.778956289890028,4.0,1,8.517193191416238,7.29,0,0.1,0,8,0,0,1,0,1,0,0,0
32,10.778956289890028,5.0,2,8.517193191416238,11.49,0,0.1,0,8,0,0,1,1,0,0,0,0
29,10.645424897265505,0.0,4,8.517193191416238,14.96,1,0.12,0,9,0,0,1,0,0,0,0,0
28,10.673595774232203,5.0,2,9.413281215972873,9.99,0,0.28,0,6,0,1,0,0,0,0,1,0
27,10.778956289890028,2.0,2,8.517193191416238,11.58,0,0.1,0,5,0,0,1,0,0,1,0,0
30,10.673595774232203,14.0,2,8.517193191416238,11.36,0,0.12,0,9,1,0,0,0,0,0,1,0
32,10.778956289890028,8.0,3,8.517193191416238,11.97,0,0.1,1,10,0,0,1,1,0,0,0,0
29,10.789401547751567,0.0,3,8.517193191416238,13.98,0,0.1,1,5,0,0,1,1,0,0,0,0
28,10.797103135371065,4.0,2,8.517193191416238,12.42,0,0.1,0,7,0,0,1,0,0,0,1,0
28,10.676923564324877,4.0,2,9.210340371976184,11.12,0,0.23,0,9,1,0,0,0,0,0,1,0
30,10.529425983402623,6.0,4,9.449357272446683,17.27,1,0.34,0,5,1,0,0,0,0,1,0,0
27,10.680401267941642,3.0,2,9.287301413112312,10.99,0,0.25,0,6,1,0,0,0,1,0,0,0
28,10.680516217076775,12.0,2,8.294049640102028,12.69,0,0.09,0,8,1,0,0,0,1,0,0,0
28,10.691944912900398,0.0,3,8.517193191416238,12.99,1,0.11,1,5,0,0,1,0,0,0,0,0
30,10.680516217076775,5.0,3,9.328123407632566,13.61,0,0.26,1,9,1,0,0,0,1,0,0,0
27,10.680516217076775,0.0,2,7.090076835776092,11.011694892245036,0,0.03,0,5,1,0,0,0,0,1,0,0
34,10.915088464214607,7.0,1,9.104979856318357,7.74,0,0.16,0,6,0,0,1,0,0,0,0,1
27,10.684645610418787,3.0,2,8.85366542803745,10.65,0,0.16,0,10,1,0,0,1,0,0,0,0
33,10.916360382256528,0.0,1,9.104979856318357,8.49,0,0.16,0,5,0,0,1,0,0,1,0,0
29,10.684645610418787,0.0,4,9.210340371976184,14.46,0,0.23,0,8,0,1,0,1,0,0,0,0
27,10.951806047149772,3.0,3,9.104979856318357,13.11,0,0.16,0,5,0,0,1,0,0,0,0,1
29,10.687389096364537,13.0,1,8.476371196895983,7.05,0,0.11,0,7,0,1,0,0,0,0,0,0
27,10.959540226785442,2.0,3,9.104979856318357,11.97,0,0.16,1,9,0,0,1,1,0,0,0,0
27,10.689669599063263,2.0,2,9.546812608597396,10.38,0,0.32,0,10,1,0,0,0,0,0,1,0
27,10.88408552880545,11.0,4,9.104979856318357,15.58,1,0.17,1,7,0,0,1,0,0,1,0,0
29,10.69098991157722,3.0,1,8.85366542803745,11.011694892245036,0,0.16,0,8,1,0,0,0,0,0,0,1
29,10.994067669506974,13.0,1,9.104979856318357,5.42,0,0.15,0,9,0,0,1,0,0,0,0,0
33,11.002099841204238,3.0,1,9.104979856318357,8.49,0,0.15,0,5,0,0,1,0,0,0,1,0
31,11.002099841204238,3.0,3,9.104979856318357,13.06,0,0.15,0,7,0,0,1,0,0,1,0,0
33,10.691944912900398,17.0,1,9.680344001221918,7.9,0,0.36,0,10,1,0,0,0,0,0,0,1
35,10.896739325546411,1.0,4,9.104979856318357,14.46,1,0.17,0,9,0,0,1,0,0,1,0,0
29,11.002099841204238,7.0,3,9.104979856318357,13.61,0,0.15,0,9,0,0,1,0,1,0,0,0
28,10.691944912900398,12.0,2,8.987196820661973,10.59,0,0.18,0,6,1,0,0,0,0,1,0,0
31,10.896739325546411,3.0,4,9.104979856318357,12.49,1,0.17,0,7,0,0,1,0,0,0,0,0
28,10.914888444211941,1.0,2,9.104979856318357,11.011694892245036,1,0.16,0,8,0,0,1,0,0,0,0,0
30,11.018629143155449,1.0,2,9.104979856318357,11.49,0,0.15,0,5,0,0,1,0,0,0,1,0
29,11.03488966402723,13.0,3,9.104979856318357,11.011694892245036,0,0.15,0,9,0,0,1,0,1,0,0,0
32,10.933106969717286,1.0,4,9.104979856318357,15.05,1,0.16,1,6,0,0,1,0,0,1,0,0
32,10.691944912900398,8.0,1,8.1886891244442,6.99,0,0.08,0,8,1,0,0,0,0,1,0,0
31,10.933178395737816,3.0,4,9.104979856318357,14.46,1,0.16,1,5,0,0,1,0,1,0,0,0
30,10.545341438708522,5.0,5,9.210340371976184,17.99,1,0.26,0,6,1,0,0,0,1,0,0,0
29,10.691944912900398,3.0,2,8.612503371220562,10.99,0,0.13,0,7,1,0,0,0,1,0,0,0
31,11.038126355768453,2.0,2,9.104979856318357,12.53,0,0.14,0,8,0,0,1,1,0,0,0,0
29,11.043433704697215,6.0,3,9.104979856318357,13.49,0,0.14,0,6,0,0,1,0,0,0,0,1
31,11.048331178812,15.0,4,9.104979856318357,15.33,0,0.14,0,10,0,0,1,0,0,0,0,0
30,11.082142548877775,3.0,2,9.104979856318357,12.42,0,0.14,0,5,0,0,1,0,1,0,0,0
34,10.691944912900398,2.0,3,9.210340371976184,13.43,0,0.23,0,6,0,1,0,0,0,0,0,1
28,10.691944912900398,5.0,3,8.85366542803745,13.06,0,0.16,0,9,1,0,0,1,0,0,0,0
30,10.691944912900398,1.0,1,8.824677891164198,6.91,0,0.15,0,7,1,0,0,0,1,0,0,0
28,11.097410021008562,11.0,3,9.104979856318357,13.99,0,0.14,0,7,0,0,1,1,0,0,0,0
27,10.691944912900398,4.0,3,7.600902459542082,13.35,0,0.05,0,5,0,1,0,0,0,0,1,0
30,11.113820090814645,0.0,3,9.104979856318357,12.87,0,0.13,0,8,0,0,1,1,0,0,0,0
32,10.691944912900398,9.0,1,9.655026193237628,6.17,0,0.35,0,5,1,0,0,1,0,0,0,0
29,10.691944912900398,13.0,1,10.085809109330082,6.91,0,0.55,0,8,1,0,0,0,0,1,0,0
33,11.156193376541639,2.0,2,9.104979856318357,11.58,0,0.13,0,5,0,0,1,0,0,0,0,0
31,11.156250521031495,0.0,2,9.104979856318357,10.0,0,0.13,0,5,0,0,1,0,0,0,0,1
33,10.691944912900398,5.0,2,8.612503371220562,11.011694892245036,0,0.13,0,9,1,0,0,0,0,0,1,0
29,11.06663836234181,3.0,4,9.104979856318357,11.011694892245036,1,0.14,1,6,0,0,1,1,0,0,0,0
28,10.691944912900398,10.0,4,8.922658299524402,14.84,0,0.17,1,8,0,1,0,0,0,0,1,0
27,11.158761651217615,3.0,1,9.104979856318357,7.88,0,0.13,0,8,0,0,1,0,0,0,0,1
27,10.691944912900398,3.0,3,8.648221453822641,13.23,0,0.13,1,9,1,0,0,0,1,0,0,0
35,10.691944912900398,5.0,1,8.779557455883728,7.51,0,0.15,0,7,1,0,0,1,0,0,0,0
33,11.184421397998193,9.0,2,9.104979856318357,11.14,0,0.13,0,5,0,0,1,0,0,0,1,0
27,10.691944912900398,3.0,3,8.764053269347762,13.85,0,0.15,1,7,1,0,0,0,1,0,0,0
27,11.141861783579396,0.0,4,9.104979856318357,16.77,1,0.13,1,6,0,0,1,0,0,0,1,0
27,10.545341438708522,0.0,3,9.546812608597396,14.26,1,0.37,1,9,1,0,0,0,0,1,0,0
28,11.225243392518447,4.0,2,9.104979856318357,12.21,0,0.12,0,8,0,0,1,1,0,0,0,0
29,11.261896710166482,2.0,2,9.104979856318357,12.42,0,0.12,0,6,0,0,1,0,0,0,0,0
30,10.691944912900398,14.0,1,9.305650551780507,8.0,0,0.25,0,5,1,0,0,0,0,0,0,0
27,11.3290026268093,11.0,4,9.104979856318357,15.31,0,0.11,1,5,0,0,1,0,1,0,0,0
27,10.691944912900398,2.0,1,8.922658299524402,8.0,0,0.17,0,8,1,0,0,0,0,1,0,0
34,11.33857207782545,3.0,1,9.104979856318357,5.79,0,0.11,0,10,0,0,1,0,0,0,1,0
31,10.691944912900398,6.0,4,9.761347785375005,13.55,0,0.39,1,7,0,1,0,0,0,0,0,0
28,11.108334974272726,3.0,4,9.104979856318357,16.29,1,0.11,1,9,0,0,1,0,0,1,0,0
28,11.348050821779994,4.0,2,9.104979856318357,11.011694892245036,0,0.11,0,7,0,0,1,1,0,0,0,0
27,10.545446696326641,0.0,4,9.392661928770137,16.77,1,0.32,0,6,1,0,0,1,0,0,0,0
33,10.692035817859326,4.0,1,9.135077887475635,7.29,0,0.21,0,7,1,0,0,0,1,0,0,0
27,10.692035817859326,2.0,1,9.210340371976184,6.92,0,0.23,0,9,1,0,0,0,0,1,0,0
28,10.692035817859326,5.0,3,8.699514748210191,13.06,0,0.14,1,10,1,0,0,0,0,1,0,0
27,11.350406535472453,6.0,2,9.104979856318357,10.36,0,0.11,0,5,0,0,1,0,0,0,0,0
27,11.198269513149912,5.0,1,9.104979856318357,9.63,1,0.12,0,7,0,0,1,0,1,0,0,0
33,11.385092093460344,3.0,4,9.104979856318357,14.54,0,0.1,0,9,0,0,1,0,0,0,0,1
27,11.385092093460344,11.0,1,9.104979856318357,6.91,0,0.1,0,10,0,0,1,1,0,0,0,0
33,10.695031054952267,2.0,1,8.517193191416238,11.011694892245036,0,0.11,0,8,1,0,0,0,1,0,0,0
30,11.077485568110127,11.0,4,9.104979856318357,16.0,1,0.12,1,5,0,0,1,0,0,1,0,0
27,11.407564949312402,2.0,3,9.104979856318357,13.49,0,0.1,0,7,0,0,1,1,0,0,0,0
31,11.407564949312402,6.0,1,9.104979856318357,5.42,0,0.1,0,9,0,0,1,0,0,0,1,0
27,10.696480068065789,11.0,3,9.350102314351341,15.27,0,0.26,1,10,1,0,0,0,0,1,0,0
28,10.698739956033227,12.0,1,8.37216741936598,7.49,0,0.1,0,5,1,0,0,0,0,0,0,0
27,10.553205175168737,2.0,2,8.699514748210191,10.99,1,0.16,0,10,1,0,0,0,0,0,1,0
27,11.630175025020469,9.0,1,9.104979856318357,11.011694892245036,0,0.08,0,7,0,0,1,1,0,0,0,0
33,11.379965337713998,0.0,3,9.104979856318357,14.65,1,0.09,1,7,0,0,1,0,0,1,0,0
29,10.700994748420316,4.789686296787225,1,8.517193191416238,11.011694892245036,0,0.11,0,7,1,0,0,0,0,0,1,0
32,10.700994748420316,5.0,4,8.779557455883728,14.84,0,0.15,1,7,1,0,0,0,0,0,0,0
27,11.77528972943772,9.0,1,9.104979856318357,7.05,0,0.07,0,6,0,0,1,0,0,0,0,0
29,10.700994748420316,13.0,2,9.95227771670556,10.99,0,0.47,0,8,1,0,0,0,0,0,0,0
28,10.702052747100838,8.0,3,8.699514748210191,12.72,0,0.13,1,7,1,0,0,0,1,0,0,0
30,10.702097743501133,2.0,3,9.964112174352563,13.48,0,0.48,1,6,1,0,0,0,0,0,0,1
34,10.702345187518187,7.0,1,9.169518377455928,7.49,0,0.22,0,8,1,0,0,1,0,0,0,0
32,10.703244468154331,3.0,1,9.615805480084347,7.51,0,0.34,0,5,0,1,0,0,1,0,0,0
32,10.703244468154331,16.0,1,8.699514748210191,8.9,0,0.13,0,9,1,0,0,0,0,0,0,1
32,10.809727948556782,2.0,2,9.093806555720231,11.011694892245036,0,0.18,0,7,0,0,1,0,0,1,0,0
30,11.289781913656018,0.0,1,9.093806555720231,6.17,0,0.11,0,10,0,0,1,0,0,1,0,0
31,11.664787814279475,3.0,2,9.093806555720231,10.0,0,0.08,0,5,0,0,1,0,0,0,0,1
28,10.703244468154331,2.0,1,9.210340371976184,8.59,0,0.22,0,6,1,0,0,0,0,0,1,0
28,10.703244468154331,4.0,1,8.699514748210191,8.0,0,0.13,0,9,1,0,0,0,0,0,0,1
33,10.703244468154331,6.0,2,9.903487552536127,11.011694892245036,0,0.45,0,6,0,1,0,0,1,0,0,0
28,10.703244468154331,5.0,2,9.903487552536127,9.45,0,0.45,0,10,1,0,0,0,0,0,0,1
28,10.085809109330082,8.0,2,9.090993614343617,10.65,1,0.37,0,9,0,0,1,0,0,0,0,1
27,10.706161557623316,10.0,2,9.28961355287069,10.99,0,0.24,0,8,0,1,0,0,0,1,0,0
27,10.404262840448617,0.0,3,9.090993614343617,14.65,0,0.27,0,8,0,0,1,0,0,0,1,0
34,10.404262840448617,3.0,1,9.090993614343617,7.66,0,0.27,0,7,0,0,1,0,0,1,0,0
30,10.545341438708522,3.0,4,9.090993614343617,16.89,0,0.23,0,5,0,0,1,0,0,0,1,0
28,10.819778284410283,0.0,2,9.085343881801498,11.49,0,0.18,0,7,0,0,1,0,0,0,0,0
29,10.244022951891711,0.0,2,9.082507000466299,10.0,1,0.31,0,10,0,0,1,1,0,0,0,0
28,10.71205943451149,8.0,1,8.1886891244442,7.88,0,0.08,0,6,0,1,0,0,1,0,0,0
27,10.645424897265505,3.0,2,9.082507000466299,11.71,0,0.21,0,5,0,0,1,1,0,0,0,0
28,10.712816487385483,5.0,3,6.907755278982137,13.06,0,0.02,1,8,1,0,0,0,0,0,0,1
28,10.645424897265505,3.0,2,9.082507000466299,12.42,0,0.21,0,10,0,0,1,0,0,1,0,0
31,10.736309715168556,10.0,3,9.082507000466299,12.84,0,0.19,1,10,0,0,1,0,0,0,0,1
35,10.736396675471232,4.0,3,9.082507000466299,14.27,0,0.19,0,7,0,0,1,0,0,0,1,0
29,10.714217748749789,13.0,3,8.517193191416238,14.72,0,0.11,1,8,1,0,0,0,0,1,0,0
29,10.742810843253675,14.0,4,9.082507000466299,14.42,0,0.19,0,7,0,0,1,0,1,0,0,0
29,10.778956289890028,1.0,1,9.082507000466299,8.49,0,0.18,0,9,0,0,1,0,0,1,0,0
31,10.819778284410283,5.0,1,9.082507000466299,6.17,0,0.18,0,9,0,0,1,0,0,1,0,0
27,11.002099841204238,2.0,2,9.082507000466299,11.36,0,0.15,0,10,0,0,1,0,0,0,0,0
27,11.082142548877775,8.0,1,9.082507000466299,6.03,0,0.14,0,9,0,0,1,0,1,0,0,0
30,11.082142548877775,3.0,2,9.082507000466299,10.0,0,0.14,0,8,0,0,1,1,0,0,0,0
29,11.089805421623343,1.0,2,9.082507000466299,10.71,0,0.13,0,10,0,0,1,1,0,0,0,0
28,11.442503000673682,1.0,1,9.082507000466299,7.88,0,0.09,0,7,0,0,1,0,0,0,0,1
31,11.512925464970229,3.0,2,9.082507000466299,10.0,0,0.09,0,8,0,0,1,0,1,0,0,0
27,10.691944912900398,1.0,4,8.517193191416238,16.89,1,0.11,1,10,0,0,1,0,0,0,0,1
32,10.714417768752456,4.789686296787225,2,8.881836305004146,12.69,0,0.16,0,9,1,0,0,0,0,0,1,0
29,10.819778284410283,11.0,2,8.517193191416238,10.37,0,0.1,0,5,0,0,1,0,1,0,0,0
31,10.819778284410283,0.0,1,8.517193191416238,6.91,0,0.1,0,7,0,0,1,0,0,1,0,0
35,10.714417768752456,6.0,4,9.210340371976184,16.77,0,0.22,0,5,0,1,0,0,0,0,0,1
27,10.819778284410283,7.0,3,8.517193191416238,13.61,0,0.1,1,8,0,0,1,1,0,0,0,0
30,10.819778284410283,5.0,2,8.517193191416238,11.14,0,0.1,0,8,0,0,1,0,0,1,0,0
32,10.691944912900398,4.0,7,8.517193191416238,20.17,1,0.11,0,10,0,0,1,0,0,0,1,0
27,10.691944912900398,5.0,5,8.517193191416238,16.35,1,0.11,1,6,0,0,1,0,0,0,0,0
31,10.571316925111784,6.0,4,8.294049640102028,16.77,1,0.1,1,9,1,0,0,1,0,0,0,0
35,10.691944912900398,3.0,5,8.517193191416238,16.95,1,0.11,1,9,0,0,1,0,0,0,1,0
31,10.714417768752456,12.0,3,9.413281215972873,14.27,0,0.27,1,10,1,0,0,1,0,0,0,0
32,10.692035817859326,2.0,6,8.517193191416238,18.25,1,0.11,0,5,0,0,1,1,0,0,0,0
27,10.692035817859326,0.0,3,8.517193191416238,13.79,1,0.11,0,8,0,0,1,0,0,0,1,0
28,10.823292103710079,3.0,2,8.517193191416238,10.59,0,0.1,0,9,0,0,1,0,0,1,0,0
28,10.714417768752456,11.0,3,9.259130536145614,15.96,0,0.23,0,8,0,1,0,0,0,1,0,0
35,10.830362077949928,8.0,3,8.517193191416238,13.57,0,0.1,1,8,0,0,1,0,0,0,0,1
29,10.833681189579275,2.0,2,8.517193191416238,9.88,0,0.1,0,8,0,0,1,0,0,0,0,0
35,10.839580911706463,5.0,3,8.517193191416238,12.98,0,0.1,1,10,0,0,1,0,1,0,0,0
30,10.714417768752456,11.0,3,8.517193191416238,12.73,1,0.11,1,8,0,0,1,0,0,1,0,0
29,10.839580911706463,1.0,1,8.517193191416238,8.0,0,0.1,0,6,0,0,1,1,0,0,0,0
27,10.718852365820323,11.0,4,8.517193191416238,16.0,1,0.11,0,10,0,0,1,0,1,0,0,0
27,10.714417768752456,9.0,1,9.392661928770137,6.03,0,0.27,0,7,0,1,0,0,0,1,0,0
28,10.843494811027599,0.0,2,8.517193191416238,11.14,0,0.1,0,10,0,0,1,0,1,0,0,0
27,10.714417768752456,2.0,1,8.006367567650246,6.62,0,0.07,0,10,1,0,0,0,1,0,0,0
28,10.85892207152791,1.0,3,8.517193191416238,11.011694892245036,0,0.1,0,6,0,0,1,0,0,0,1,0
27,10.714417768752456,4.0,2,9.210340371976184,10.65,0,0.22,0,8,1,0,0,0,1,0,0,0
29,10.714417768752456,0.0,4,9.210340371976184,17.58,0,0.22,1,6,0,1,0,0,0,1,0,0
28,10.714417768752456,0.0,2,8.209308411646937,11.011694892245036,0,0.08,0,6,1,0,0,0,0,0,0,1
35,9.903487552536127,2.0,3,9.047821442478408,13.57,1,0.42,0,10,0,0,1,0,0,0,1,0
35,9.903487552536127,0.0,4,9.047821442478408,15.05,1,0.42,1,10,0,0,1,0,1,0,0,0
29,9.998615897627705,6.0,4,9.047821442478408,14.11,1,0.39,1,7,0,0,1,1,0,0,0,0
27,10.043249494911286,0.0,1,9.047821442478408,11.011694892245036,1,0.37,0,7,0,0,1,0,0,0,0,1
32,10.714417768752456,2.0,3,8.987196820661973,14.65,0,0.18,0,8,1,0,0,0,0,1,0,0
32,10.714417768752456,0.0,2,9.546812608597396,12.69,0,0.31,0,9,1,0,0,0,0,0,0,1
